,0,1,2,3,4,5,6,7,8,9,10,11
PAR,1.61,1.45,1.32,1.25,1.21,1.17,1.15,1.14,1.13,1.12,1.11,1.11
inconvenient,0.0,215665.19999999998,134634.13199999998,90120.75447599999,68947.894347816,63221.37159217426,21948.94354089391,27454.063733968378,23420.95123519238,22725.76953641288,20569.71653509946,20569.71653509946
run_time,0.0,0.002328634262084961,0.0022430419921875,0.0018019676208496094,0.0009639263153076172,0.001008749008178711,0.0004899501800537109,0.0006251335144042969,0.0004918575286865234,0.000492095947265625,0.0004930496215820312,0.00023818016052246094
max_demand,123781.0,111042.68371916922,101444.01213185457,95796.10983431661,92604.39210693658,89526.49019702457,88472.40431466028,87390.72105856969,86467.74440586685,85835.70921740231,85209.52641601089,85209.52641601089
step_size,1.0,0.10799999999999998,0.08999999999999998,0.056999999999999995,0.034,0.034,0.012,0.013,0.012,0.011,0.011,0.0
cost,69955054.3,58727049.16,54497900.02,53442191.95,53023132.59,52781513.93,52708683.3,52646486.27,52601290.91,52559533.64,52526144.23,52526144.23
objective,69955054.3,58942714.36,54632534.152,53532312.70447601,53092080.48434782,52844735.30159217,52730632.24354089,52673940.33373397,52624711.86123519,52582259.409536414,52546713.946535096,52546713.946535096
total_demand,3684132.0,3684132.0,3684132.0000000005,3684132.0,3684131.9999999995,3684132.0,3684131.9999999995,3684132.000000001,3684132.0000000005,3684131.999999999,3684131.999999999,3684131.999999999
