,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.068,7,80,10,10,piece-wise,105553,326281.0,-2.091,1.82,5.61,-2.082,49710516.2,150438833.2,-2.026,49710516.2,149806033.2,-2.014
heuristic_fw,0.002,7,80,10,10,piece-wise,105553,69000.89299161326,0.346,1.82,1.19,0.346,49710516.2,39387642.22205793,0.208,49710516.2,39381148.02,0.208
