,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.028,7,50,10,10,piece-wise,69805,131081.0,-0.878,2.06,3.87,-0.879,28160260.8,66332091.2,-1.356,28160260.8,66108891.2,-1.348
heuristic_fw,0.001,7,50,10,10,piece-wise,69805,43564.34925161363,0.376,2.06,1.29,0.374,28160260.8,22872886.01764671,0.188,28160260.8,22870594.02,0.188
