,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.09,6,50,10,10,piece-wise,82099,156553.0,-0.907,1.99,3.8,-0.91,33539722.8,71789099.4,-1.14,33539722.8,71568699.4,-1.134
heuristic_fw,0.004,6,50,10,10,piece-wise,82099,52147.84430953432,0.365,1.99,1.27,0.362,33539722.8,27819962.084322225,0.171,33539722.8,27817151.56,0.171
