,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.024,4,20,10,10,piece-wise,37025,37025.0,0.0,3.01,3.01,0.0,10931516.0,10172092.9,0.069,10931516.0,10141192.9,0.072
heuristic_fw,0.003,4,20,10,10,piece-wise,37025,21253.578734620387,0.426,3.01,1.73,0.425,10931516.0,8277462.40624,0.243,10931516.0,8276483.23,0.243
