no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,10,heuristic,10,piece-wise,0.5,0.048,5.5,85055.0,145346.0,-0.714,2.245,3.8449999999999998,-0.7130000000000001,30159227.55,54868384.2,-0.831,30159227.55,54733534.2,-0.8265
50,10,heuristic_fw,10,piece-wise,0.5,0.002,5.5,85055.0,50734.787432434314,0.40249999999999997,2.245,1.34,0.403,30159227.55,25538226.111771956,0.154,30159227.55,25533315.695,0.154
100,10,heuristic,10,piece-wise,0.5,0.08549999999999999,8.0,122022.5,521233.0,-3.3235,1.625,6.9350000000000005,-3.3205,70516833.95,346275295.5,-3.9055,70516833.95,345020445.5,-3.888
100,10,heuristic_fw,10,piece-wise,0.5,0.0015,8.0,122022.5,83717.96297107896,0.3125,1.625,1.115,0.3125,70516833.95,51429636.46219489,0.2705,70516833.95,51415202.91,0.271
150,10,heuristic,10,piece-wise,0.5,0.11149999999999999,10.5,168966.5,842474.5,-3.9795,1.5350000000000001,7.66,-3.9775,96144110.3,495671563.95,-4.1505,96144110.3,493310113.95,-4.126
150,10,heuristic_fw,10,piece-wise,0.5,0.001,10.5,168966.5,125955.51938128218,0.2545,1.5350000000000001,1.145,0.254,96144110.3,76265926.52623619,0.20650000000000002,96144110.3,76239229.985,0.20700000000000002
200,10,heuristic,10,piece-wise,0.5,0.1625,12.0,252229.0,1109240.5,-3.4735,1.7149999999999999,7.615,-3.4615,113891649.8,556104737.15,-3.8869999999999996,113891649.8,553618087.15,-3.865
200,10,heuristic_fw,10,piece-wise,0.5,0.001,12.0,252229.0,174700.8329692408,0.307,1.7149999999999999,1.185,0.3095,113891649.8,100308704.56773879,0.12,113891649.8,100285075.905,0.12
