,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,3721.86,4,10000,6,10,piece-wise,5568621,100824259.0,-17.106,1.19,21.51,-17.076,6234674090.7,44105965546.3,-6.074,6234674090.7,43240565446.3,-5.935
optimal_fw,0.001,4,10000,6,10,piece-wise,5568621,5386969.252764019,0.033,1.19,1.15,0.034,6234674090.7,5470646060.829647,0.123,6234674090.7,5460440834.87,0.124
heuristic,9.945,3,10000,6,10,piece-wise,5568621,92740376.0,-15.654,1.19,19.78,-15.622,6234674090.7,42291002022.3,-5.783,6234674090.7,41283000322.3,-5.622
heuristic_fw,0.001,3,10000,6,10,piece-wise,5568621,5632959.165689743,-0.012,1.19,1.2,-0.008,6234674090.7,5640143508.8874,0.095,6234674090.7,5618580788.33,0.099
