,0,1,2,3,4
max_demand,5568621.0,133638446.0,97024559.0,75930420.0,100824259.0
objective,6234674090.7,46097198877.2,45039648261.6,44260354188.0,44105965546.3
step_size,1.0,0.011,0.011,0.011,0.0
cost,6234674090.7,44990333477.2,44025574061.6,43321585488.0,43240565446.3
PAR,1.19,28.51,20.7,16.2,21.51
total_demand,225033358.0,225033358.0,225033358.0,225033358.0,225033358.0
run_time,0.0,4283.010000000018,4363.8100000000395,3243.039999999993,2997.5799999999763
inconvenient,0.0,1106865400.0,1014074200.0,938768700.0,865400100.0
