no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,10,heuristic,10,piece-wise,0,0.079,4,101900,101900.0,0.0,2.59,2.59,0.0,30307279.5,30318079.5,0.0,30307279.5,30307279.5,0.0
50,10,heuristic_fw,10,piece-wise,0,0.004,4,101900,57799.74587126648,0.433,2.59,1.47,0.432,30307279.5,26483591.63216,0.126,30307279.5,26483410.97,0.126
