,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1.673,3,10,5,5,piece-wise,25780,56328.0,-1.185,6.2,13.54,-1.184,3285997.5,167187819.0,-49.879,3285997.5,167187819.0,-49.879
optimal_fw,0.012,3,10,5,5,piece-wise,25780,16989.100734208383,0.341,6.2,4.09,0.34,3285997.5,2800288.13,0.148,3285997.5,2800288.13,0.148
heuristic,0.013,3,10,5,5,piece-wise,25780,32400.0,-0.257,6.2,7.79,-0.256,3285997.5,18361321.8,-4.588,3285997.5,18361321.8,-4.588
heuristic_fw,0.01,3,10,5,5,piece-wise,25780,13095.347099768958,0.492,6.2,3.15,0.492,3285997.5,2794638.01,0.15,3285997.5,2794638.01,0.15
