,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,23.7,9.9,7.36,15.415,20.0,25.342,30.385,4.945,16.98,15.78,18.303,19.869,13.061,28.962,20.735,12.21,15.936,7.86,24.717,23.081,17.338,13.878,5.757,5.69,4.232,3.256,9.976,7.075,4.611,15.726,10.939,24.179,26.182,17.121,18.073,21.571,17.535,17.178,33.809,21.286,6.708,6.609,3.062,12.386,4.88,14.914,21.294,15.083
1,23.7,9.9,7.36,15.415,32.74,43.042,0.005,3.845,12.02,21.78,18.303,30.669,17.451,0.002,30.27,16.355,16.026,7.86,24.717,23.081,17.338,13.878,5.757,5.69,4.232,3.256,9.976,7.075,4.611,20.731,29.439,30.619,0.261,11.521,19.349,22.241,21.64,24.116,0.0,40.02,9.77,7.209,3.062,12.386,4.88,14.914,21.294,15.083
2,23.7,9.9,7.36,23.015,26.702,0.0,30.085,16.285,16.98,15.78,18.303,19.869,13.061,28.962,20.735,12.21,15.936,7.86,24.717,23.081,17.338,13.878,5.757,5.69,4.232,3.256,9.976,7.075,4.611,15.726,10.939,24.179,26.182,17.121,18.073,21.871,21.535,24.116,0.109,40.086,9.77,7.209,3.062,12.386,4.88,14.914,21.294,15.083
3,23.7,9.9,7.36,15.415,20.0,25.342,30.385,4.945,16.98,15.78,18.303,19.869,13.061,28.962,20.735,12.21,15.936,7.86,24.717,23.081,17.338,13.878,5.757,5.69,4.232,3.256,9.976,7.075,4.611,15.726,10.939,24.179,26.182,17.121,18.073,21.571,18.835,21.44,49.633,0.107,6.408,6.609,3.155,12.386,4.88,14.914,21.294,15.083
4,23.7,9.9,7.36,15.415,20.0,25.342,30.385,4.945,16.98,15.78,18.303,19.869,13.061,28.962,20.735,12.21,15.936,7.86,24.717,23.081,17.338,13.878,5.757,5.69,4.232,3.256,9.976,7.075,4.611,15.726,10.939,24.179,26.182,17.121,18.073,21.571,18.835,21.44,49.633,0.107,6.408,6.609,3.155,12.386,4.88,14.914,21.294,15.083
