no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1,piece-wise,0,0.595,8,776259,755009.0,0.027,2.26,2.2,0.027,272319170.1,251576637.3,0.076,272319170.1,251452462.3,0.077
10,5,heuristic_fw,1,piece-wise,0,0.007,8,776259,693231.280767939,0.107,2.26,2.02,0.106,272319170.1,242488644.15845078,0.11,272319170.1,242469837.91,0.11
