,0,1,2
cost,869030.0,739479.59,739479.59
run_time,0.0,0.00493311882019043,0.00023174285888671875
PAR,7.09,4.41,4.41
max_demand,7800.0,4855.0,4855.0
objective,869030.0,739835.19,739835.19
inconvenient,0.0,355.60000000000014,355.60000000000014
step_size,1.0,0.6350000000000002,0.0
total_demand,52794.0,52793.99999999999,52793.99999999999
