,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1.045,2,5,5,10,piece-wise,7800,7800.0,0.0,7.09,7.09,0.0,869030.0,869030.0,0.0,869030.0,869030.0,0.0
optimal_fw,0.003,2,5,5,10,piece-wise,7800,4855.0,0.378,7.09,4.41,0.378,869030.0,739797.09,0.149,869030.0,739479.59,0.149
heuristic,0.001,2,5,5,10,piece-wise,7800,7800.0,0.0,7.09,7.09,0.0,869030.0,869090.0,-0.0,869030.0,869030.0,0.0
heuristic_fw,0.003,2,5,5,10,piece-wise,7800,4855.0,0.378,7.09,4.41,0.378,869030.0,739835.19,0.149,869030.0,739479.59,0.149
