,repeat,algorithm,average_run_time_per_iteration,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,optimal,15.136,5,50,5,1,piece-wise,43420,48190.0,-0.11,2.27,2.52,-0.11,14591013.8,17026296.3,-0.167,14591013.8,17026124.3,-0.167
1,0,optimal_fw,0.003,5,50,5,1,piece-wise,43420,28074.728258981126,0.353,2.27,1.47,0.352,14591013.8,12887573.708072009,0.117,14591013.8,12887554.79,0.117
2,0,heuristic,0.047,6,50,5,1,piece-wise,43420,50685.0,-0.167,2.27,2.65,-0.167,14591013.8,19536773.1,-0.339,14591013.8,19536109.1,-0.339
3,0,heuristic_fw,0.002,6,50,5,1,piece-wise,43420,28131.152750411617,0.352,2.27,1.47,0.352,14591013.8,12892174.073431382,0.116,14591013.8,12892159.82,0.116
4,0,optimal,33.288,6,100,5,1,piece-wise,82534,249197.0,-2.019,1.95,5.87,-2.01,30529016.3,88671997.3,-1.905,30529016.3,88666610.3,-1.904
5,0,optimal_fw,0.002,6,100,5,1,piece-wise,82534,53026.67310620169,0.358,1.95,1.25,0.359,30529016.3,28593124.546260085,0.063,30529016.3,28593040.71,0.063
6,0,heuristic,0.098,9,100,5,1,piece-wise,82534,182426.0,-1.21,1.95,4.3,-1.205,30529016.3,87737693.9,-1.874,30529016.3,87732438.9,-1.874
7,0,heuristic_fw,0.002,9,100,5,1,piece-wise,82534,55024.871218279965,0.333,1.95,1.3,0.333,30529016.3,28609214.92709486,0.063,30529016.3,28609065.93,0.063
