,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1.68,3,10,5,1,piece-wise,25780,56328.0,-1.185,6.2,13.54,-1.184,3285997.5,167187819.0,-49.879,3285997.5,167187819.0,-49.879
optimal_fw,0.012,3,10,5,1,piece-wise,25780,16989.100734208383,0.341,6.2,4.09,0.34,3285997.5,2800288.13,0.148,3285997.5,2800288.13,0.148
heuristic,0.009,2,10,5,1,piece-wise,25780,25100.0,0.026,6.2,6.04,0.026,3285997.5,3129583.7,0.048,3285997.5,3129583.7,0.048
heuristic_fw,0.014,2,10,5,1,piece-wise,25780,13224.933937728356,0.487,6.2,3.18,0.487,3285997.5,2794651.12,0.15,3285997.5,2794651.12,0.15
