,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.065,7,40,10,10,piece-wise,47106,115441.0,-1.451,1.81,4.44,-1.453,21581973.2,62279063.5,-1.886,21581973.2,62084463.5,-1.877
heuristic_fw,0.003,7,40,10,10,piece-wise,47106,30437.153755174153,0.354,1.81,1.17,0.354,21581973.2,17587525.81298797,0.185,21581973.2,17585207.63,0.185
