no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
20,10,heuristic,10,piece-wise,0.5,0.0245,3.5,43607.5,50960.0,-0.1705,3.28,3.8,-0.1705,10650729.45,13240551.25,-0.231,10650729.45,13215301.25,-0.2285
20,10,heuristic_fw,10,piece-wise,0.5,0.002,3.5,43607.5,24525.414714378272,0.4375,3.28,1.8399999999999999,0.438,10650729.45,8987359.3640913,0.1565,10650729.45,8985021.475,0.157
