,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,10360.295,2,10000,6,1,piece-wise,5746748,123946398.0,-20.568,1.21,26.08,-20.554,4027261158.0,46614643946.6,-10.575,4027261158.0,46594538741.6,-10.57
optimal_fw,0.0,2,10000,6,1,piece-wise,5746748,5683533.772,0.011,1.21,1.2,0.008,4027261158.0,3924346697.314,0.026,4027261158.0,3924133445.55,0.026
heuristic,9.985,4,10000,6,1,piece-wise,5746748,101171113.0,-16.605,1.21,21.28,-16.587,4027261158.0,41655504693.3,-9.343,4027261158.0,41643592174.3,-9.34
heuristic_fw,0.001,4,10000,6,1,piece-wise,5746748,5559888.894159032,0.033,1.21,1.17,0.033,4027261158.0,3767422551.3228602,0.065,4027261158.0,3767200195.32,0.065
