,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.078,8,10,10,piece-wise,63409,188398.0,-1.971,1.71,5.09,-1.977,39031570.9,164989940.1,-3.227,39031570.9,164479840.1,-3.214
heuristic_fw,0.003,8,10,10,piece-wise,63409,41578.334497477874,0.344,1.71,1.12,0.345,39031570.9,25146579.27663301,0.356,39031570.9,25133107.04,0.356
