,0,1,2
total_demand,772492.0,772492.0,772492.0
PAR,3.7,3.12,3.7
inconvenient,0.0,11600.0,3200.0
step_size,1.0,0.4150115816738171,0.0
objective,10916274.2,10849809.7,10919474.2
cost,10916274.2,10838209.7,10916274.2
run_time,0.0,0.05000000000000004,0.04700000000000003
max_demand,59514.0,50149.0,59514.0
