,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.221,0.18899999999999997,0.17,0.17800000000000002,0.18899999999999997,0.154,0.17800000000000002,0.163,0.158,0.163,0.154,0.163,0.221,0.313,0.363,0.9279999999999999,0.9279999999999999,0.752,0.616,0.275,0.363,0.616,0.42700000000000005,0.42700000000000005,0.363,0.313,0.245,0.616,0.9279999999999999,0.363,0.363,0.752,0.616,0.616,0.616,0.509,2.3040000000000003,0.752,1.446,0.9279999999999999,0.509,1.155,0.752,0.363,0.245,0.158,0.203,0.17800000000000002
1,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.245
2,0.14,23.04,23.04,23.04,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14300000000000002,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.245,23.04
3,23.04,23.04,0.14,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04
4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,2.3040000000000003,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04,23.04
5,23.04,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.154,0.158,0.275,23.04,23.04,0.14,0.14,0.275,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
6,0.14,0.14,0.14,0.14,0.14,0.14400000000000002,23.04,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,0.14,23.04,23.04,23.04,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.17800000000000002,0.14,0.14,0.509,0.14,0.14,0.14,0.14
7,23.04,0.14,0.14,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.145,0.245,0.158,23.04,0.14,0.14,0.14,0.14,0.17800000000000002,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.141,23.04,0.14,0.14,0.14,0.14,0.313,0.14,0.14,23.04,0.14,0.14,0.14,0.14
8,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,23.04,23.04,23.04,23.04,23.04,23.04
9,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,23.04,23.04,23.04,0.14,0.14,0.154,23.04,23.04,0.14,0.14,0.14,0.141,0.14,0.14,0.14,0.14,0.14,0.363,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
