,repeat,algorithm,average_run_time_per_iteration,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.005,2,10,5,1,piece-wise,18906,18906.0,0.0,7.09,7.09,0.0,2107605.0,2107615.0,-0.0,2107605.0,2107605.0,0.0
1,0,heuristic_fw,0.004,2,10,5,1,piece-wise,18906,10300.0,0.455,7.09,3.86,0.456,2107605.0,1791737.905,0.15,2107605.0,1791685.97,0.15
