,repeat,algorithm,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.029,6,20,10,10,piece-wise,42561,72541.0,-0.704,2.57,4.37,-0.7,15331515.6,28911312.3,-0.886,15331515.6,28865712.3,-0.883
1,0,heuristic_fw,0.003,6,20,10,10,piece-wise,42561,24824.797406257458,0.417,2.57,1.5,0.416,15331515.6,11177670.78992397,0.271,15331515.6,11177010.79,0.271
2,1,heuristic,0.03,4,20,10,10,piece-wise,63225,63225.0,0.0,3.84,3.84,0.0,13377100.5,13425196.1,-0.004,13377100.5,13417096.1,-0.003
3,1,heuristic_fw,0.003,4,20,10,10,piece-wise,63225,35188.777816182905,0.443,3.84,2.14,0.443,13377100.5,11073592.354,0.172,13377100.5,11071078.01,0.172
4,0,heuristic,0.051,6,40,10,10,piece-wise,59251,89102.0,-0.504,2.3,3.45,-0.5,20493108.5,34451961.5,-0.681,20493108.5,34363361.5,-0.677
5,0,heuristic_fw,0.002,6,40,10,10,piece-wise,59251,35314.72340149847,0.404,2.3,1.37,0.404,20493108.5,17401785.65074032,0.151,20493108.5,17399907.47,0.151
6,1,heuristic,0.056,5,40,10,10,piece-wise,74109,74900.0,-0.011,2.22,2.24,-0.009,26253421.5,35470599.5,-0.351,26253421.5,35394899.5,-0.348
7,1,heuristic_fw,0.003,5,40,10,10,piece-wise,74109,45267.8721814982,0.389,2.22,1.35,0.392,26253421.5,22526580.79336147,0.142,26253421.5,22525764.83,0.142
