,0,1,2,3,4,5,6,7,8
step_size,1.0,0.28901650012923596,0.1267264005607767,0.05003503495398208,0.027918571285170207,0.021839983544281787,0.011346399998147093,0.001,0.0
inconvenient,0.0,3079.0,3385.0,2936.0,1214.0,1257.0,964.0,835.0,835.0
objective,15185809.2,51297082.9,58077089.0,51567762.5,32071384.2,32609368.4,31747580.3,30492015.0,30492015.0
cost,15185809.2,51294003.9,58073704.0,51564826.5,32070170.2,32608111.4,31746616.3,30491180.0,30491180.0
total_demand,890684.0,890684.0,890684.0,890684.0,890684.0,890684.0,890684.0,890684.0,890684.0
run_time,0.0,51.02,24.72,10.010000000000003,10.68,10.290000000000004,10.54,10.56,10.620000000000003
PAR,1.91,3.28,3.7,3.45,3.43,3.17,2.83,3.29,3.29
max_demand,35529.0,60779.0,68578.0,64059.0,63671.0,58914.0,52500.0,61100.0,61100.0
