,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,rescheduling_time,pricing_time
0,18890.0,274275.0,0.3,4450591.3,4450591.3,0.0,1.0,0.0,0.0
1,12351.306169980735,274275.0,0.46,3860072.74,3844943.54,15129.200000000008,0.4360000000000002,0.00367833300000342,0.0042531490325927734
2,11445.804837467398,274275.0,0.5,3840624.0888,3841490.44,-866.3512000000023,0.28600000000000003,0.0035637010000009184,0.002115011215209961
3,11445.804837467398,274275.0,0.5,3840624.0888,3841490.44,-866.3512000000023,0.0,0.0035692979999986107,0.00022721290588378906
