,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,rescheduling_time,pricing_time
0,18890.0,274275.0,0.3,4450591.3,4450591.3,0.0,1.0,0.0,0.0
1,12698.199908579705,274275.0,0.45,3859913.5999999996,3846241.8,13671.800000000007,0.3940000000000002,1.49,0.0042917728424072266
2,11682.99791477493,274274.9999999999,0.49,3841667.6747999997,3842505.03,-837.3552000000018,0.264,1.66,0.0024869441986083984
3,11682.99791477493,274274.9999999999,0.49,3841667.6747999997,3842505.03,-837.3552000000018,0.0,1.5499999999999998,0.0002617835998535156
