,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.086,11,10,10,piece-wise,124396,439126.0,-2.53,1.73,6.09,-2.52,63129918.9,227881056.7,-2.61,63129918.9,227352056.7,-2.601
heuristic_fw,0.001,11,10,10,piece-wise,124396,78506.12110630944,0.369,1.73,1.09,0.37,63129918.9,48903770.072080515,0.225,63129918.9,48897508.83,0.225
