,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,3.45,2,10,5,1,piece-wise,29302,29302.0,0.0,6.53,6.53,0.0,3548389.0,3548389.0,0.0,3548389.0,3548389.0,0.0
optimal_fw,0.012,2,10,5,1,piece-wise,29302,15380.032323455505,0.475,6.53,3.43,0.475,3548389.0,3017270.281,0.15,3548389.0,3017139.43,0.15
heuristic,0.014,2,10,5,1,piece-wise,29302,29302.0,0.0,6.53,6.53,0.0,3548389.0,3548426.0,-0.0,3548389.0,3548389.0,0.0
heuristic_fw,0.012,2,10,5,1,piece-wise,29302,15379.574513284044,0.475,6.53,3.43,0.475,3548389.0,3017232.778,0.15,3548389.0,3017077.84,0.15
