,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.157,9,200,10,10,piece-wise,189037,1752239.0,-8.269,1.3,12.08,-8.292,163602219.0,1080664467.0,-5.605,163602219.0,1069696767.0,-5.538
heuristic_fw,0.001,9,200,10,10,piece-wise,189037,160803.26922807525,0.149,1.3,1.11,0.146,163602219.0,115432996.66516691,0.294,163602219.0,115337480.46,0.295
