,0,1,2,3,4,5,6,7,8,9,10,11
run_time,0.0,0.1520000000000001,0.1570000000000001,0.16000000000000011,0.16300000000000012,0.1590000000000001,0.1560000000000001,0.1490000000000001,0.1480000000000001,0.1520000000000001,0.1510000000000001,0.1500000000000001
total_demand,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0,3730484.0
max_demand,129620.0,332678.0,356166.0,487254.0,508435.0,474106.0,463590.0,288560.0,508809.0,340756.0,272736.0,312249.0
cost,66435206.4,340706748.5,319268715.9,409705673.6,424777307.9,424340198.6,293205567.9,239802735.6,280249598.9,213317573.0,194565088.4,207703215.4
step_size,1.0,0.17700000000000002,0.08099999999999999,0.035,0.024,0.022,0.011,0.024,0.012,0.011,0.012,0.0
inconvenient,0.0,1480500.0,1190800.0,1300100.0,1248600.0,1169200.0,866100.0,601500.0,694000.0,509000.0,478600.0,518000.0
objective,66435206.4,342187248.5,320459515.9,411005773.6,426025907.9,425509398.6,294071667.9,240404235.6,280943598.9,213826573.0,195043688.4,208221215.4
PAR,1.67,4.28,4.58,6.27,6.54,6.1,5.96,3.71,6.55,4.38,3.51,4.02
