,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.157,11,10,10,piece-wise,121376,550503.0,-3.536,1.53,6.94,-3.536,72816027.3,333706073.1,-3.583,72816027.3,332572973.1,-3.567
heuristic_fw,0.002,11,10,10,piece-wise,121376,90293.23344762811,0.256,1.53,1.14,0.255,72816027.3,54891256.679131165,0.246,72816027.3,54876513.83,0.246
