no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1,piece-wise,0,0.592,8,776259,808471.0,-0.041,2.26,2.35,-0.04,272319170.1,262583967.7,0.036,272319170.1,262474827.0,0.036
10,5,heuristic_fw,1,piece-wise,0,0.008,8,776259,691018.8525572183,0.11,2.26,2.01,0.111,272319170.1,241711497.9884157,0.112,272319170.1,241706839.86,0.112
