,repeat,algorithm,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,optimal,6472.209,7,10000,6,1,piece-wise,5564016,69868900.0,-11.557,1.19,15.0,-11.605,4097835420.6,42366197607.2,-9.339,4097835420.6,42354966183.2,-9.336
1,0,optimal_fw,0.001,7,10000,6,1,piece-wise,5564016,5196218.7508605495,0.066,1.19,1.12,0.059,4097835420.6,3623699217.5276284,0.116,4097835420.6,3623562896.31,0.116
2,0,heuristic,9.952,4,10000,6,1,piece-wise,5564016,98552923.0,-16.713,1.19,21.16,-16.782,4097835420.6,40715581434.5,-8.936,4097835420.6,40703172914.5,-8.933
3,0,heuristic_fw,0.001,4,10000,6,1,piece-wise,5564016,5382471.542433703,0.033,1.19,1.16,0.025,4097835420.6,3797434209.926642,0.073,4097835420.6,3797218063.89,0.073
4,1,optimal,10360.295,2,10000,6,1,piece-wise,5746748,123946398.0,-20.568,1.21,26.08,-20.554,4027261158.0,46614643946.6,-10.575,4027261158.0,46594538741.6,-10.57
5,1,optimal_fw,0.0,2,10000,6,1,piece-wise,5746748,5683533.772,0.011,1.21,1.2,0.008,4027261158.0,3924346697.314,0.026,4027261158.0,3924133445.55,0.026
6,1,heuristic,9.985,4,10000,6,1,piece-wise,5746748,101171113.0,-16.605,1.21,21.28,-16.587,4027261158.0,41655504693.3,-9.343,4027261158.0,41643592174.3,-9.34
7,1,heuristic_fw,0.001,4,10000,6,1,piece-wise,5746748,5559888.894159032,0.033,1.21,1.17,0.033,4027261158.0,3767422551.3228602,0.065,4027261158.0,3767200195.32,0.065
