,0,1,2
total_demand,889140.0,889140.0,889140.0
PAR,2.24,2.4,2.24
inconvenient,0.0,20300.0,0.0
step_size,1.0,0.29907413512173253,0.0
objective,12533085.2,12685857.4,12533085.2
cost,12533085.2,12665557.4,12533085.2
run_time,0.0,16.330000000000005,15.679999999999998
max_demand,41558.0,44408.0,41558.0
