,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.056,5,40,10,10,piece-wise,74109,74900.0,-0.011,2.22,2.24,-0.009,26253421.5,35470599.5,-0.351,26253421.5,35394899.5,-0.348
heuristic_fw,0.003,5,40,10,10,piece-wise,74109,45267.8721814982,0.389,2.22,1.35,0.392,26253421.5,22526580.79336147,0.142,26253421.5,22525764.83,0.142
