,0,1,2,3,4,5,6,7,8,9
max_demand,113579.0,270851.0,247312.0,271084.0,266215.0,336588.0,354660.0,278401.0,337854.0,371106.0
step_size,1.0,0.169,0.09899999999999998,0.05499999999999999,0.034,0.011,0.012,0.013,0.011,0.0
PAR,1.73,4.14,3.78,4.14,4.07,5.14,5.42,4.25,5.16,5.67
cost,50834567.1,285513755.6,224350134.0,225049125.3,224877331.0,232447695.7,227387064.7,183427080.7,201191698.0,202096762.3
total_demand,3142545.0,3142545.0,3142545.0,3142545.0,3142545.0,3142545.0,3142545.0,3142545.0,3142545.0,3142545.0
inconvenient,0.0,1235400.0,855900.0,873000.0,720000.0,709400.0,637200.0,531100.0,610400.0,507100.0
run_time,0.0,91.48000000000003,75.63999999999999,70.50000000000001,71.82999999999998,70.42000000000002,70.32000000000001,68.22999999999999,69.89999999999999,70.33999999999997
objective,50834567.1,286749155.6,225206034.0,225922125.3,225597331.0,233157095.7,228024264.7,183958180.7,201802098.0,202603862.3
