,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,1836.137,1752.105,1501.444,1613.936,1529.681,1471.062,1503.011,1588.789,1664.516,1676.285,1701.71,1783.103,1855.009,1992.394,2104.139,2347.434,2282.496,1949.688,2146.697,2100.674,2041.284,1965.173,2018.84,2098.054,2211.64,2224.572,2190.427,2110.822,2037.373,2174.285,2191.561,2177.534,2262.844,2338.456,2220.311,2283.174,2453.96,2526.951,2369.441,2292.668,2245.34,2107.747,2127.967,2089.945,2064.191,2050.59,1891.895,1549.135
1,1911.016282103895,1761.6093161555705,1508.9578834528324,1615.3691115459717,1529.681,1472.156737986505,1504.3545420743478,1590.362685855601,1666.8062416285875,1697.9919126437892,1748.4067952266546,1819.5667318977955,1929.3403159808308,2020.648590301897,2061.9982057082752,2238.7467705927543,2179.146265167597,2030.326798172535,2128.6163074148744,2056.791278528475,2057.9328250595936,2070.017549792158,2146.1508125120413,2062.6937142317847,2137.8511764523,2148.227460861985,2124.5489521860586,2188.021728548746,2258.0999446157102,2121.272810611647,2136.233937378365,2147.612820396104,2211.7650681349987,2243.286445967672,2292.1307382356995,2243.4923355516903,2336.2631267246315,2404.6527439240776,2267.3737507187875,2220.8849354868476,2169.8918024688446,2244.260329309059,2169.4332864095845,2072.3017547621193,2025.3915948471777,1996.2017249626092,1973.847782321247,1774.7550750896678
2,1956.510154296763,1774.0220091568551,1521.6447870269114,1617.2000636836992,1530.1559944189821,1474.692904818373,1513.2637921345113,1604.5304103109981,1686.0270712622753,1733.4426635501013,1780.0813683001343,1885.140286298678,1928.519484384471,2043.0566843233296,2056.6933867383773,2155.8006891581877,2108.2226078838967,2067.74830832822,2113.523672328893,2048.531000484223,2054.8240282311026,2066.36416512087,2128.888443211509,2089.885919447587,2133.267314783595,2131.1030133564445,2144.882317324641,2135.3554401496326,2181.4634470873643,2167.624665515826,2221.5736436473253,2273.92248893797,2168.2586828871563,2178.6520668364446,2226.702182291003,2221.3294860628953,2253.1335598475994,2300.6758017907346,2242.5265112346747,2229.680259220114,2188.2491975652047,2171.6511818323893,2120.6106907646467,2117.0699672809833,2077.038499146629,2014.2088433040258,1977.9543102223965,1900.786534011351
3,1970.1805487076742,1794.3588032406522,1536.6323259427356,1618.717948091233,1531.5634657788605,1481.857336525053,1522.6168274039674,1609.5414291322368,1711.8594015017193,1768.8310103976355,1824.3868375929512,1885.800841742236,1936.545689238733,2033.3930424833147,2052.415351362704,2115.27709641116,2089.2025951879796,2063.3127626884507,2098.418754706263,2045.8667339409972,2053.418738173293,2063.2185883706215,2114.1500583226107,2098.9078488616965,2125.341567758804,2136.5524720613676,2173.7340097499155,2178.743068338757,2138.5904773750362,2158.6506852266994,2192.1835858317454,2228.18009498169,2203.8304367069886,2175.4717251225384,2190.533440117612,2240.1206630806055,2232.81565682696,2230.333710134807,2212.6591909481635,2187.7484472084598,2159.4569493427452,2175.389993238574,2130.123170381054,2091.0360072135704,2061.9746481566913,2096.148037406378,2025.9602306008824,1950.4376963851737
4,1992.8794213877734,1812.8322299804029,1544.5461752460144,1619.5824857124032,1532.2293496290347,1485.289729391501,1528.3738435065782,1616.868913659702,1725.1057613536937,1775.9796062653295,1841.3840804377248,1885.3044921571932,1938.0984789700574,2025.0339193136288,2044.5981070926252,2106.887278351142,2085.7572224557753,2057.678851017057,2088.890571224456,2057.773036339613,2056.694636619721,2064.8622832098577,2106.2648069699453,2094.5197448485774,2131.356299640292,2150.645350958714,2152.019404035194,2160.5942602971504,2172.399999526198,2171.8510794720437,2177.8790267212203,2205.5266535336523,2193.968089705171,2174.642940423435,2193.311384463279,2223.5970691275484,2217.6373283638445,2213.2961215111254,2212.27675441629,2178.5193162773426,2153.2199049143255,2152.962481625589,2138.403242619789,2111.5336046529424,2061.1307589199464,2085.422053624436,2020.4814050792515,1976.3804449514082
5,1999.3717827431713,1831.3133965729132,1554.2815351177776,1620.7428363168656,1533.1145711763047,1491.6150699428354,1541.6818523197173,1622.0382904233466,1727.2849028135226,1789.0989912846367,1869.3554202949183,1884.6072057665192,1935.024254397345,2017.3926722466865,2044.985211396438,2092.4861906942892,2080.599478150371,2051.656519996543,2086.9449371995283,2054.9143164380603,2055.7552910398167,2064.1521893319714,2100.3136403830845,2123.8160486992488,2134.722373363125,2137.4852646763443,2142.77006107255,2153.794460495841,2172.935425147111,2180.6862430960537,2161.062831427995,2193.346659929569,2185.7835474196386,2170.4923854897484,2187.689766696482,2217.419332896574,2213.275627787387,2211.837441961983,2203.505828925209,2162.4770011117175,2152.8862274272765,2144.4546664713403,2131.940870502137,2101.211227179455,2052.132049204535,2072.4370934899803,2064.677094766624,1994.9199147154059
6,2024.3809481423211,1859.2484600485473,1564.9471792437855,1621.9286059567405,1534.0755218282477,1498.242865419908,1559.0303714981833,1632.4657990447301,1731.6127582690126,1795.6201235669814,1881.3388325749713,1882.8179790393551,1931.9919447224443,2016.3558714676965,2039.9849496574352,2085.917457922231,2075.9023610591225,2045.825488970069,2085.2639749444575,2053.0013503459286,2057.3447656891253,2068.0609809934526,2090.9269932977745,2114.8257326359167,2134.506531021195,2149.310071532217,2163.1562968539088,2143.7113083541985,2164.37644952668,2162.1541410298064,2164.556830548037,2179.7116457391176,2174.7305067535754,2183.918962609355,2178.8652362001394,2208.2313637431316,2207.2978445933954,2206.1471303682806,2188.4378671945897,2161.725588831629,2146.853481955262,2151.2970530392395,2128.367755783529,2091.72800829351,2046.7489262298095,2060.639456883469,2049.2803229491606,2019.6259036283232
7,2024.4938009794787,1864.3486349666593,1569.0081191894467,1622.6405694970208,1534.4881193949197,1500.6348340422658,1565.1107034267682,1636.5416975982846,1735.6307003010213,1799.2551010640466,1878.493375958634,1881.3621622127876,1932.128402844475,2016.4099868080161,2038.24488143886,2083.7107254137627,2074.061164031357,2045.6219026796866,2083.9791428061226,2051.7965546564096,2057.432771082477,2070.1377973794247,2095.3651405241944,2111.04002862374,2133.656976675622,2145.6824825756566,2160.278948312593,2148.729802796567,2162.6118074467436,2162.6737664830853,2167.4574963372925,2173.6032360921304,2170.467158811097,2181.426395984176,2176.5361662889486,2205.6128832687323,2204.237070622631,2202.569302515792,2182.5015007211737,2162.0774946023503,2152.247777730216,2145.9614113868124,2124.028161112854,2097.468821227578,2060.307337164504,2057.3695550603375,2044.7810115885068,2022.2671182747351
8,2024.964956330438,1867.4653612052803,1571.0257385433567,1622.974533409071,1534.7531593356227,1501.8838800705712,1568.193348029829,1638.6079018557741,1737.5993785588894,1801.0333959005557,1877.0788121635126,1880.6384309974292,1932.1962403640723,2016.4368892041862,2037.37984013445,2082.6136909715315,2073.145848492821,2045.5206936878135,2083.3404133258477,2051.197613750712,2057.468531259905,2071.144279017765,2097.61662321495,2109.102508469416,2133.387246218769,2147.1905539527456,2158.20932974298,2147.0790367979794,2161.289706249116,2162.428118738008,2167.7059994588317,2171.227131804404,2172.4887370537003,2180.1557041160786,2175.075493018374,2204.509907627896,2203.3282992705394,2201.6120269180046,2179.9408622388714,2161.9999456425903,2151.2922060998003,2147.9013547495074,2123.9947582574855,2095.903684028226,2060.1670473272993,2056.3041697045123,2047.4298736482988,2022.4867390421753
9,2025.6431959844422,1870.5604476117446,1573.0432875079125,1623.3071631346247,1535.0171404412326,1503.1279361574952,1571.2780594687351,1640.7089976447226,1739.80149006398,1803.1185936028362,1875.6698995535817,1879.9175910897236,1932.2781888798434,2016.5068301468295,2036.5326366789814,2081.521039184091,2072.234189641693,2045.4198890260654,2082.704235571124,2050.661789645531,2057.7937862203526,2071.927014649946,2095.979964285853,2107.6497319507835,2133.136970344831,2147.8820146758676,2156.4488029542918,2148.754312774657,2159.8989793114174,2161.1503448389635,2167.3444717550037,2172.3611405605593,2174.5070330895815,2177.4592786982353,2173.408720284336,2203.3246468335506,2202.4163669584173,2200.721696669745,2177.5678316012277,2162.1572131084804,2150.344047481759,2145.1631909464886,2123.191252460991,2101.5747544246155,2062.2063358591467,2055.1914770745,2045.485766354804,2022.3902527963983
