no_households,no_tasks,algorithm,penalty_weight,cost_function_type,Average run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
100,10,heuristic,10,piece-wise,0.064,8,117920,543482.0,-3.609,1.46,6.75,-3.623,79811194.6,505896359.6,-5.339,79811194.6,503903559.6,-5.314
100,10,heuristic_fw,10,piece-wise,0.001,8,117920,89222.2262789758,0.243,1.46,1.11,0.24,79811194.6,56581682.60045115,0.291,79811194.6,56556123.44,0.291
