,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.088,7,100,10,10,piece-wise,117970,693251.0,-4.877,1.57,9.22,-4.873,71382211.4,378954166.5,-4.309,71382211.4,377540466.5,-4.289
heuristic_fw,0.002,7,100,10,10,piece-wise,117970,85521.47163835273,0.275,1.57,1.14,0.274,71382211.4,51762736.57239137,0.275,71382211.4,51746687.12,0.275
