,0,1,2,3,4,5,6,7,8,9,10,11,12,13
cost,16910784.9,15572645.19,15392954.0,15327266.06,15310633.25,15270119.76,15256250.93,15233659.11,15222740.46,15221864.67,15221577.22,15220324.28,15218794.18,15218794.18
total_demand,1081938.0,1081938.0000000002,1081938.0,1081937.9999999998,1081938.0,1081938.0,1081938.0,1081938.0000000002,1081938.0,1081938.0000000002,1081938.0000000002,1081938.0000000002,1081938.0000000002,1081938.0000000002
step_size,1.0,0.11800000000000006,0.06000000000000003,0.04100000000000001,0.019000000000000003,0.03700000000000002,0.022000000000000002,0.037000000000000005,0.02600000000000001,0.007,0.002,0.008,0.011,0.0
PAR,2.59,2.31,2.17,2.08,2.04,1.97,1.93,1.89,1.84,1.83,1.83,1.81,1.79,1.79
inconvenient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_time,0.0,0.032649993896484375,0.020499467849731445,0.014882326126098633,0.009068727493286133,0.013758182525634766,0.008161306381225586,0.012779474258422852,0.012439966201782227,0.004130125045776367,0.001760721206665039,0.004737377166748047,0.005211830139160156,0.0006413459777832031
max_demand,58481.0,51961.55840216902,48932.61225750981,46964.711267541876,46080.18270138187,44404.88282152462,43437.64230653455,42632.71340410323,41537.71684592424,41247.78233724617,41165.32802035402,40837.114804043944,40389.98389275582,40389.98389275582
objective,16910784.9,15572645.19,15392954.0,15327266.06,15310633.25,15270119.76,15256250.93,15233659.11,15222740.46,15221864.67,15221577.22,15220324.28,15218794.18,15218794.18
