,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.094,7,10,10,piece-wise,144176,347624.0,-1.411,1.9,4.58,-1.411,62376016.7,223434497.2,-2.582,62376016.7,222799697.2,-2.572
heuristic_fw,0.002,7,10,10,piece-wise,144176,91667.26131676883,0.364,1.9,1.21,0.363,62376016.7,51346774.70927075,0.177,62376016.7,51338228.2,0.177
