,0,1,2,3
max_demand,23855.0,26200.0,19200.0,23855.0
cost,3797311.0,9087086.2,3424649.0,3797311.0
PAR,4.73,5.19,3.8,4.73
total_demand,242268.0,242268.0,242268.0,242268.0
inconvenient,0.0,380000.0,140000.0,0.0
run_time,0.0,2.99,3.1599999999999997,3.35
objective,3797311.0,9467086.2,3564649.0,3797311.0
step_size,1.0,0.185,0.09,0.0
