,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,0.933,3,5,5,500,piece-wise,16250,16250.0,0.0,10.55,10.55,0.0,1308166.0,1308166.0,0.0,1308166.0,1308166.0,0.0
optimal_fw,0.003,3,5,5,500,piece-wise,16250,9158.644798394796,0.436,10.55,5.94,0.437,1308166.0,1034974.561,0.209,1308166.0,1035676.99,0.208
heuristic,0.0,3,5,5,500,piece-wise,16250,14650.0,0.098,10.55,9.51,0.099,1308166.0,1124106.0,0.141,1308166.0,1100106.0,0.159
heuristic_fw,0.003,3,5,5,500,piece-wise,16250,10690.69675993172,0.342,10.55,6.94,0.342,1308166.0,1037815.24,0.207,1308166.0,1036883.13,0.207
