,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.063,6,40,10,10,piece-wise,71092,87554.0,-0.232,2.43,2.99,-0.23,24193144.4,34091153.6,-0.409,24193144.4,33969353.6,-0.404
heuristic_fw,0.002,6,40,10,10,piece-wise,71092,42506.98780236352,0.402,2.43,1.45,0.403,24193144.4,19747773.70259436,0.184,24193144.4,19746359.32,0.184
