,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,2.677,3,5,1,piece-wise,36740,36700.0,0.10%,4.8,4.8,0.00%,5757776.4,5141458.0,10.70%,5757776.4,5141458.0,10.70%
optimal_fw,0.001,3,5,1,piece-wise,36740,22805.846317480304,37.90%,4.8,2.98,37.90%,5757776.4,5145234.14896,10.60%,5757776.4,5145236.62,10.60%
heuristic,0.0,3,5,1,piece-wise,36740,36700.0,0.10%,4.8,4.8,0.00%,5757776.4,5141545.0,10.70%,5757776.4,5141458.0,10.70%
heuristic_fw,0.001,3,5,1,piece-wise,36740,22805.846317480304,37.90%,4.8,2.98,37.90%,5757776.4,5145244.263119999,10.60%,5757776.4,5145247.85,10.60%
