,0,1,2,3,4,5,6,7,8,9
PAR,1.79,5.91,5.23,4.38,5.56,5.7,7.24,8.16,5.4,10.51
total_demand,3316348.0,3316348.0,3316348.0,3316348.0,3316348.0,3316348.0,3316348.0,3316348.0,3316348.0,3316348.0
max_demand,123633.0,408405.0,361269.0,302530.0,384179.0,393533.0,499892.0,563495.0,373095.0,726082.0
inconvenient,0.0,1527800.0,1501500.0,1610300.0,1251200.0,1467900.0,1199300.0,1247700.0,1199200.0,1336200.0
objective,56168404.9,319300069.1,279947962.9,267109197.4,279842362.8,306545359.4,268583880.3,260424699.7,260567171.6,273191644.3
cost,56168404.9,317772269.1,278446462.9,265498897.4,278591162.8,305077459.4,267384580.3,259176999.7,259367971.6,271855444.3
run_time,0.0,0.08000000000000006,0.07000000000000005,0.05300000000000004,0.06200000000000005,0.06400000000000004,0.17900000000000005,0.07100000000000005,0.06300000000000004,0.05400000000000004
step_size,1.0,0.10499999999999998,0.08299999999999999,0.07799999999999999,0.034,0.022,0.023,0.022,0.011,0.0
