,0,1,2,3
total_demand,912666.0,912666.0,912665.9999999999,912665.9999999999
PAR,2.58,1.95,1.92,1.92
inconvenient,0.0,5236.218736510867,2.0728047700325414,2.0728047700325414
step_size,1.0,0.3202580266979123,0.0182174525617788,0.0
objective,12869474.6,12791939.598736512,12786538.04280477,12786538.04280477
cost,12869474.6,12786703.38,12786535.97,12786535.97
run_time,0.0,0.02191329002380371,0.0026209354400634766,0.0009012222290039062
max_demand,49069.0,37100.01,36429.5313568092,36429.5313568092
