,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.275,0.203,0.18899999999999997,0.203,0.18899999999999997,0.245,0.158,0.14300000000000002,0.158,0.17,0.17,0.158,0.203,0.221,0.363,0.313,0.363,0.313,0.245,0.42700000000000005,0.509,0.363,0.203,0.17800000000000002,0.221,0.203,0.221,0.363,0.509,0.363,0.203,0.245,0.42700000000000005,0.616,0.363,0.509,0.9279999999999999,1.446,2.3040000000000003,1.155,0.616,0.363,0.245,0.363,0.363,0.221,0.313,0.17800000000000002
1,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.141,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
2,0.14,23.04,23.04,23.04,23.04,0.14,0.146,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04
3,0.14,0.14,0.14,0.14,0.14,0.163,23.04,0.14,0.14,0.313,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14800000000000002,0.14
4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.363,0.14,0.14,23.04,23.04,23.04
5,0.158,0.146,0.14,23.04,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.154,0.154,0.14,0.14,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.158,23.04,0.14,0.14,0.146,0.14,0.14
6,23.04,23.04,0.14,23.04,0.14,23.04,23.04,0.203,0.17800000000000002,0.14,0.14,0.14,0.14,0.363,23.04,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.616,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14
7,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.163,0.14,0.14,23.04,23.04,23.04,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,23.04,23.04,23.04,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14
8,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14,23.04,23.04,23.04,23.04,0.14,0.14,0.14,23.04,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,0.145
9,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,23.04,0.14,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,0.14,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04
10,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04,23.04,0.14,0.14,0.221,23.04,23.04,0.142,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
11,0.14,0.14,0.14,0.14,23.04,23.04,0.203,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,0.158,0.14,0.14,23.04,23.04
12,0.14,0.14800000000000002,0.146,0.14,0.146,0.203,0.14800000000000002,0.154,0.203,0.14,23.04,0.158,1.446,2.3040000000000003,23.04,0.42700000000000005,0.14,0.158,0.17800000000000002,0.14,0.616,23.04,2.3040000000000003,0.14,0.14,0.509,0.9279999999999999,0.14,0.14,23.04,23.04,0.9279999999999999,23.04,23.04,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,1.821,23.04,23.04,0.14,0.14800000000000002,0.14
13,0.509,23.04,23.04,0.14,0.245,0.158,0.14,0.14,0.141,0.154,0.14,0.14,0.141,0.142,0.14,0.14300000000000002,0.154,0.14400000000000002,0.14,0.141,0.145,0.221,0.203,0.14,0.14,0.17,0.17800000000000002,0.14,0.14,0.313,0.17800000000000002,0.14300000000000002,0.142,0.154,23.04,23.04,0.14,0.14,0.14,0.14,0.151,0.14,23.04,1.446,0.14800000000000002,0.14300000000000002,0.158,0.14
14,0.14,0.14,0.151,0.14,23.04,23.04,0.509,0.158,0.752,23.04,0.14,0.14,23.04,23.04,0.752,0.313,0.363,0.313,0.275,0.509,1.155,23.04,0.9279999999999999,0.14,1.155,23.04,23.04,0.14,0.14,23.04,23.04,0.42700000000000005,0.616,23.04,23.04,23.04,0.14,0.14,0.14,0.14,23.04,23.04,0.9279999999999999,0.509,0.42700000000000005,0.752,23.04,0.14800000000000002
15,23.04,23.04,23.04,0.245,0.14,0.14,0.203,0.203,0.221,0.14,0.14,0.158,0.158,0.14,0.14,0.42700000000000005,0.245,0.151,0.142,0.142,0.145,0.245,23.04,23.04,0.14,0.14,0.14,0.363,1.446,0.14,0.14,23.04,23.04,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,23.04,23.04,23.04,23.04,0.14,0.14
16,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,1.446,0.203,0.14,0.158,0.275,0.17,0.17,0.17,0.163,0.158,0.154,0.158,0.17,0.17,0.14800000000000002,0.146,0.154,0.14800000000000002,0.14800000000000002,0.158,0.18899999999999997,0.203,0.275,23.04,23.04,23.04,0.14,0.14,0.146,0.14,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.14,23.04,23.04
17,0.14,0.14,23.04,23.04,0.363,0.313,0.163,0.146,0.313,0.509,0.14,0.245,0.616,0.313,0.363,0.313,0.363,0.313,0.245,0.42700000000000005,0.509,0.363,0.221,0.18899999999999997,0.245,0.245,0.42700000000000005,23.04,23.04,23.04,23.04,23.04,0.14,0.14,0.14,0.14,23.04,0.14,0.14,0.14,0.14,0.14,23.04,0.14,0.14,23.04,0.14,0.14
