,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.101,9,50,10,10,piece-wise,70572,260591.0,-2.693,1.78,6.57,-2.691,35526623.5,130596435.4,-2.676,35526623.5,130145435.4,-2.663
heuristic_fw,0.003,9,50,10,10,piece-wise,70572,44994.875298812,0.362,1.78,1.13,0.365,35526623.5,26891947.679610785,0.243,35526623.5,26882505.91,0.243
