,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.085,9,100,10,10,piece-wise,120930,310682.0,-1.569,1.67,4.3,-1.575,61437087.6,266170668.2,-3.332,61437087.6,265398968.2,-3.32
heuristic_fw,0.001,9,100,10,10,piece-wise,120930,81635.5347061648,0.325,1.67,1.13,0.323,61437087.6,49172413.559956975,0.2,61437087.6,49162127.46,0.2
