no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10000,5,heuristic,1,piece-wise,0.5,1.106,3.0,4823322.5,101413939.5,-20.018,1.1949999999999998,25.14,-20.03,3482334101.1499996,38320117343.2,-10.045000000000002,3482334101.1499996,38304369528.2,-10.0405
10000,5,heuristic_fw,1,piece-wise,0.5,0.001,3.0,4823322.5,4717973.6417975,0.022,1.1949999999999998,1.17,0.0205,3482334101.1499996,3305123281.1287365,0.05,3482334101.1499996,3304944690.755,0.05
10000,5,optimal,1,piece-wise,0.5,4871.9535,3.5,4823322.5,124460430.5,-24.8185,1.1949999999999998,30.855,-24.835,3482334101.1499996,39636911615.6,-10.4195,3482334101.1499996,39621933034.1,-10.415
10000,5,optimal_fw,1,piece-wise,0.5,0.001,3.5,4823322.5,4691064.218162071,0.0275,1.1949999999999998,1.165,0.025,3482334101.1499996,3292094484.507733,0.054,3482334101.1499996,3291937237.795,0.054
