,0,1,2
objective,3717344.6,3378008.6,3717365.6
max_demand,22545.0,19645.0,22545.0
inconvenient,0.0,150.0,21.0
step_size,1.0,0.7130000000000004,0.0
PAR,4.56,3.98,4.56
total_demand,237142.0,237142.0,237142.0
cost,3717344.6,3377858.6,3717344.6
run_time,0.0,0.006,0.006
