,0,1,2,3
total_demand,930130.0,930129.9999999999,930129.9999999999,930129.9999999999
PAR,3.21,2.52,2.43,2.43
inconvenient,0.0,195.13888381262683,5.616104537634867,5.616104537634867
step_size,1.0,0.3716931120240511,0.035131148033848536,0.0
objective,13137234.2,13031007.338883812,13029705.776104538,13029705.776104538
cost,13137234.2,13030812.2,13029700.16,13029700.16
run_time,0.0,0.023692846298217773,0.005936861038208008,0.0009357929229736328
max_demand,62276.0,48790.71309718438,47099.99,47099.99
