repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,50,heuristic,0.028,8,10,10,piece-wise,72168,296691.0,-3.111,1.9,7.83,-3.121,33589770.3,155496425.5,-3.629,33589770.3,154908825.5,-3.612
0,50,heuristic_fw,0.001,8,10,10,piece-wise,72168,48293.50620158494,0.331,1.9,1.27,0.332,33589770.3,25804125.104053937,0.232,33589770.3,25785306.18,0.232
0,100,heuristic,0.088,11,10,10,piece-wise,123781,549026.0,-3.435,1.61,7.15,-3.441,69955054.3,331727413.1,-3.742,69955054.3,329976713.1,-3.717
0,100,heuristic_fw,0.001,11,10,10,piece-wise,123781,85209.52641601089,0.312,1.61,1.11,0.311,69955054.3,52546713.946535096,0.249,69955054.3,52526144.23,0.249
