,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.037,5,10,10,piece-wise,80812,99340.0,-0.229,2.34,2.88,-0.231,26461742.8,35950738.2,-0.359,26461742.8,35872738.2,-0.356
heuristic_fw,0.002,5,10,10,piece-wise,80812,48810.44897772186,0.396,2.34,1.41,0.397,26461742.8,23263007.36526696,0.121,26461742.8,23261863.26,0.121
