no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.065,5,45726,45726.0,0.0,2.29,2.29,0.0,14387706.9,14682829.5,-0.021,14387706.9,14682612.5,-0.02
50,5,heuristic_fw,1,piece-wise,0,0.024,5,45726,29058.918852246214,0.364,2.29,1.46,0.362,14387706.9,13409497.345878486,0.068,14387706.9,13409456.79,0.068
