,0,1,2
cost,1379382.0,1379382.0,1462912.4
run_time,0.0,0.0,0.0
PAR,9.15,9.15,9.38
max_demand,15100.0,15100.0,15486.0
objective,1379382.0,1599382.0,1682912.4
inconvenient,0.0,220000.0,220000.0
step_size,1.0,0.18899999999999997,0.0
total_demand,79215.0,79215.0,79215.0
