,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.082,7,100,10,10,piece-wise,144891,400009.0,-1.761,1.93,5.32,-1.756,64828752.1,173242179.1,-1.672,64828752.1,172828379.1,-1.666
heuristic_fw,0.002,7,100,10,10,piece-wise,144891,88788.68034741131,0.387,1.93,1.18,0.389,64828752.1,50793672.81372107,0.216,64828752.1,50750313.62,0.217
