,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,20.755,8,100,10,10,piece-wise,104827,497631.0,-3.747,1.63,7.75,-3.755,62188681.7,294891818.1,-3.742,62188681.7,293703418.1,-3.723
optimal_fw,0.001,8,100,10,10,piece-wise,104827,70374.28609378308,0.329,1.63,1.1,0.325,62188681.7,43837033.65514126,0.295,62188681.7,43823318.88,0.295
heuristic,0.07,11,100,10,10,piece-wise,104827,310345.0,-1.961,1.63,4.83,-1.963,62188681.7,242472408.8,-2.899,62188681.7,241388208.8,-2.882
heuristic_fw,0.001,11,100,10,10,piece-wise,104827,69548.39501359435,0.337,1.63,1.08,0.337,62188681.7,43858377.199802995,0.295,62188681.7,43843163.03,0.295
