,0,1,2,3,4,5,6,7,8,9,10,11,12,13
total_demand,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0,1835234.0
step_size,1.0,0.036000000000000004,0.022,0.034,0.012,0.013,0.022,0.022,0.014,0.011,0.012,0.011,0.022,0.0
run_time,0.0,3.8499999999999988,4.330000000000002,4.44,4.989999999999999,5.69,5.379999999999999,4.510000000000001,4.899999999999999,4.6,4.799999999999999,4.959999999999998,4.32,5.42
max_demand,76645.0,894992.0,894992.0,894992.0,894992.0,894992.0,894992.0,894992.0,733925.0,894992.0,608868.0,662391.0,658701.0,891462.0
cost,28291312.5,357921833.2,357921833.2,357921833.2,357921833.2,357921833.2,357921833.2,357921833.2,345627236.0,357921833.2,319548467.6,328859978.4,313380004.2,335379244.8
objective,28291312.5,357921833.2,357921833.2,357921833.2,357921833.2,357921833.2,357921833.2,357921833.2,345627236.0,357921833.2,319548467.6,328859978.4,313380004.2,335379244.8
PAR,2.0,23.41,23.41,23.41,23.41,23.41,23.41,23.41,19.2,23.41,15.92,17.32,17.23,23.32
inconvenient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
