,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.079,7,100,10,10,piece-wise,134075,830239.0,-5.192,1.65,10.19,-5.176,68321130.7,286090927.0,-3.187,68321130.7,285115027.0,-3.173
heuristic_fw,0.001,7,100,10,10,piece-wise,134075,94515.58941786201,0.295,1.65,1.16,0.297,68321130.7,55569206.61313492,0.187,68321130.7,55558387.16,0.187
