repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,100,heuristic,0.087,9,10,10,piece-wise,119117,289092.0,-1.427,1.63,3.95,-1.423,65979049.0,235075240.1,-2.563,65979049.0,234452440.1,-2.553
0,100,heuristic_fw,0.002,9,10,10,piece-wise,119117,80490.85185341335,0.324,1.63,1.1,0.325,65979049.0,49882495.17824674,0.244,65979049.0,49873052.85,0.244
